Student ID,Name,Subject Name,Grade,Remarks,Teacher Exp,Attendance (%),Parental Education,Gender,CGPA
848,Student_848,Microprocessor and Microcontroller,8,1,2,72.45157745271675,Postgraduate,Female,7.909090909090909
848,Student_848,Economics for Engineers,10,5,2,72.45157745271675,Postgraduate,Female,7.909090909090909
848,Student_848,Database Management System Laboratory,9,2,3,72.45157745271675,Postgraduate,Female,7.909090909090909
848,Student_848,Machine Learning Laboratory,10,5,2,72.45157745271675,Postgraduate,Female,7.909090909090909
849,Student_849,Database Management System,10,2,0,74.06047634367715,Postgraduate,Male,9.363636363636363
849,Student_849,Machine Learning,9,2,2,74.06047634367715,Postgraduate,Male,9.363636363636363
849,Student_849,Design and Analysis of Algorithms,10,0,3,74.06047634367715,Postgraduate,Male,9.363636363636363
849,Student_849,Computer Organization and Architecture,9,1,0,74.06047634367715,Postgraduate,Male,9.363636363636363
849,Student_849,Microprocessor and Microcontroller,9,1,0,74.06047634367715,Postgraduate,Male,9.363636363636363
849,Student_849,Economics for Engineers,9,0,2,74.06047634367715,Postgraduate,Male,9.363636363636363
849,Student_849,Database Management System Laboratory,9,1,1,74.06047634367715,Postgraduate,Male,9.363636363636363
849,Student_849,Machine Learning Laboratory,10,3,1,74.06047634367715,Postgraduate,Male,9.363636363636363
850,Student_850,Database Management System,10,0,3,78.9958455320776,Postgraduate,Male,9.636363636363637
850,Student_850,Machine Learning,10,5,1,78.9958455320776,Postgraduate,Male,9.636363636363637
850,Student_850,Design and Analysis of Algorithms,10,3,2,78.9958455320776,Postgraduate,Male,9.636363636363637
850,Student_850,Computer Organization and Architecture,9,4,0,78.9958455320776,Postgraduate,Male,9.636363636363637
850,Student_850,Microprocessor and Microcontroller,10,2,2,78.9958455320776,Postgraduate,Male,9.636363636363637
850,Student_850,Economics for Engineers,10,5,0,78.9958455320776,Postgraduate,Male,9.636363636363637
850,Student_850,Database Management System Laboratory,9,5,0,78.9958455320776,Postgraduate,Male,9.636363636363637
850,Student_850,Machine Learning Laboratory,7,5,1,78.9958455320776,Postgraduate,Male,9.636363636363637
851,Student_851,Database Management System,9,5,0,73.57343047859271,High School,Male,8.272727272727273
851,Student_851,Machine Learning,10,4,2,73.57343047859271,High School,Male,8.272727272727273
851,Student_851,Design and Analysis of Algorithms,6,4,3,73.57343047859271,High School,Male,8.272727272727273
851,Student_851,Computer Organization and Architecture,10,3,1,73.57343047859271,High School,Male,8.272727272727273
851,Student_851,Microprocessor and Microcontroller,6,3,0,73.57343047859271,High School,Male,8.272727272727273
851,Student_851,Economics for Engineers,8,0,3,73.57343047859271,High School,Male,8.272727272727273
851,Student_851,Database Management System Laboratory,10,3,0,73.57343047859271,High School,Male,8.272727272727273
851,Student_851,Machine Learning Laboratory,9,4,1,73.57343047859271,High School,Male,8.272727272727273
852,Student_852,Database Management System,9,2,2,81.74264847379148,High School,Female,8.590909090909092
852,Student_852,Machine Learning,10,0,0,81.74264847379148,High School,Female,8.590909090909092
852,Student_852,Design and Analysis of Algorithms,8,3,2,81.74264847379148,High School,Female,8.590909090909092
852,Student_852,Computer Organization and Architecture,8,0,3,81.74264847379148,High School,Female,8.590909090909092
852,Student_852,Microprocessor and Microcontroller,7,4,3,81.74264847379148,High School,Female,8.590909090909092
852,Student_852,Economics for Engineers,10,4,2,81.74264847379148,High School,Female,8.590909090909092
852,Student_852,Database Management System Laboratory,8,1,3,81.74264847379148,High School,Female,8.590909090909092
852,Student_852,Machine Learning Laboratory,9,4,3,81.74264847379148,High School,Female,8.590909090909092
853,Student_853,Database Management System,5,4,0,85.77653962905386,Postgraduate,Female,8.0
853,Student_853,Machine Learning,10,4,0,85.77653962905386,Postgraduate,Female,8.0
853,Student_853,Design and Analysis of Algorithms,9,4,1,85.77653962905386,Postgraduate,Female,8.0
853,Student_853,Computer Organization and Architecture,10,3,3,85.77653962905386,Postgraduate,Female,8.0
853,Student_853,Microprocessor and Microcontroller,5,1,2,85.77653962905386,Postgraduate,Female,8.0
853,Student_853,Economics for Engineers,8,5,0,85.77653962905386,Postgraduate,Female,8.0
853,Student_853,Database Management System Laboratory,10,3,1,85.77653962905386,Postgraduate,Female,8.0
853,Student_853,Machine Learning Laboratory,6,4,1,85.77653962905386,Postgraduate,Female,8.0
854,Student_854,Database Management System,10,2,0,74.33125695955151,Postgraduate,Male,9.181818181818182
854,Student_854,Machine Learning,10,0,2,74.33125695955151,Postgraduate,Male,9.181818181818182
854,Student_854,Design and Analysis of Algorithms,8,3,1,74.33125695955151,Postgraduate,Male,9.181818181818182
854,Student_854,Computer Organization and Architecture,8,1,2,74.33125695955151,Postgraduate,Male,9.181818181818182
854,Student_854,Microprocessor and Microcontroller,10,5,0,74.33125695955151,Postgraduate,Male,9.181818181818182
854,Student_854,Economics for Engineers,10,2,0,74.33125695955151,Postgraduate,Male,9.181818181818182
854,Student_854,Database Management System Laboratory,9,3,3,74.33125695955151,Postgraduate,Male,9.181818181818182
854,Student_854,Machine Learning Laboratory,9,2,2,74.33125695955151,Postgraduate,Male,9.181818181818182
855,Student_855,Database Management System,10,4,0,77.3132609434321,Graduate,Female,9.545454545454545
855,Student_855,Machine Learning,10,0,1,77.3132609434321,Graduate,Female,9.545454545454545
855,Student_855,Design and Analysis of Algorithms,10,2,2,77.3132609434321,Graduate,Female,9.545454545454545
855,Student_855,Computer Organization and Architecture,10,4,3,77.3132609434321,Graduate,Female,9.545454545454545
855,Student_855,Microprocessor and Microcontroller,9,0,1,77.3132609434321,Graduate,Female,9.545454545454545
855,Student_855,Economics for Engineers,8,2,0,77.3132609434321,Graduate,Female,9.545454545454545
855,Student_855,Database Management System Laboratory,10,5,3,77.3132609434321,Graduate,Female,9.545454545454545
855,Student_855,Machine Learning Laboratory,9,3,2,77.3132609434321,Graduate,Female,9.545454545454545
856,Student_856,Database Management System,10,5,1,85.50420397092026,Graduate,Male,9.318181818181818
856,Student_856,Machine Learning,7,1,1,85.50420397092026,Graduate,Male,9.318181818181818
856,Student_856,Design and Analysis of Algorithms,10,2,1,85.50420397092026,Graduate,Male,9.318181818181818
856,Student_856,Computer Organization and Architecture,9,4,0,85.50420397092026,Graduate,Male,9.318181818181818
856,Student_856,Microprocessor and Microcontroller,10,3,1,85.50420397092026,Graduate,Male,9.318181818181818
856,Student_856,Economics for Engineers,10,2,3,85.50420397092026,Graduate,Male,9.318181818181818
856,Student_856,Database Management System Laboratory,10,1,2,85.50420397092026,Graduate,Male,9.318181818181818
856,Student_856,Machine Learning Laboratory,8,0,2,85.50420397092026,Graduate,Male,9.318181818181818
857,Student_857,Database Management System,9,2,0,84.12490926546721,Graduate,Male,9.318181818181818
857,Student_857,Machine Learning,10,5,3,84.12490926546721,Graduate,Male,9.318181818181818
857,Student_857,Design and Analysis of Algorithms,9,1,2,84.12490926546721,Graduate,Male,9.318181818181818
857,Student_857,Computer Organization and Architecture,10,0,3,84.12490926546721,Graduate,Male,9.318181818181818
857,Student_857,Microprocessor and Microcontroller,9,5,3,84.12490926546721,Graduate,Male,9.318181818181818
857,Student_857,Economics for Engineers,9,4,1,84.12490926546721,Graduate,Male,9.318181818181818
857,Student_857,Database Management System Laboratory,10,3,2,84.12490926546721,Graduate,Male,9.318181818181818
857,Student_857,Machine Learning Laboratory,8,0,2,84.12490926546721,Graduate,Male,9.318181818181818
858,Student_858,Database Management System,10,1,3,81.89405670932965,Postgraduate,Female,8.318181818181818
858,Student_858,Machine Learning,10,4,2,81.89405670932965,Postgraduate,Female,8.318181818181818
858,Student_858,Design and Analysis of Algorithms,8,2,2,81.89405670932965,Postgraduate,Female,8.318181818181818
858,Student_858,Computer Organization and Architecture,8,3,2,81.89405670932965,Postgraduate,Female,8.318181818181818
858,Student_858,Microprocessor and Microcontroller,5,3,3,81.89405670932965,Postgraduate,Female,8.318181818181818
858,Student_858,Economics for Engineers,9,2,0,81.89405670932965,Postgraduate,Female,8.318181818181818
858,Student_858,Database Management System Laboratory,9,3,2,81.89405670932965,Postgraduate,Female,8.318181818181818
858,Student_858,Machine Learning Laboratory,8,0,2,81.89405670932965,Postgraduate,Female,8.318181818181818
859,Student_859,Database Management System,10,3,0,78.28009717983406,Postgraduate,Male,9.636363636363637
859,Student_859,Machine Learning,10,5,0,78.28009717983406,Postgraduate,Male,9.636363636363637
859,Student_859,Design and Analysis of Algorithms,10,0,1,78.28009717983406,Postgraduate,Male,9.636363636363637
859,Student_859,Computer Organization and Architecture,8,1,2,78.28009717983406,Postgraduate,Male,9.636363636363637
859,Student_859,Microprocessor and Microcontroller,10,2,2,78.28009717983406,Postgraduate,Male,9.636363636363637
859,Student_859,Economics for Engineers,10,5,1,78.28009717983406,Postgraduate,Male,9.636363636363637
859,Student_859,Database Management System Laboratory,10,3,3,78.28009717983406,Postgraduate,Male,9.636363636363637
859,Student_859,Machine Learning Laboratory,10,5,0,78.28009717983406,Postgraduate,Male,9.636363636363637
860,Student_860,Database Management System,8,2,3,78.3952994826366,Postgraduate,Male,9.545454545454545
860,Student_860,Machine Learning,10,1,2,78.3952994826366,Postgraduate,Male,9.545454545454545
860,Student_860,Design and Analysis of Algorithms,10,3,3,78.3952994826366,Postgraduate,Male,9.545454545454545
860,Student_860,Computer Organization and Architecture,10,4,2,78.3952994826366,Postgraduate,Male,9.545454545454545
860,Student_860,Microprocessor and Microcontroller,10,3,0,78.3952994826366,Postgraduate,Male,9.545454545454545
860,Student_860,Economics for Engineers,9,0,1,78.3952994826366,Postgraduate,Male,9.545454545454545
860,Student_860,Database Management System Laboratory,10,5,0,78.3952994826366,Postgraduate,Male,9.545454545454545
860,Student_860,Machine Learning Laboratory,9,1,3,78.3952994826366,Postgraduate,Male,9.545454545454545
861,Student_861,Database Management System,10,4,3,77.11792420185785,Postgraduate,Male,9.772727272727273
861,Student_861,Machine Learning,10,2,3,77.11792420185785,Postgraduate,Male,9.772727272727273
861,Student_861,Design and Analysis of Algorithms,9,5,0,77.11792420185785,Postgraduate,Male,9.772727272727273
861,Student_861,Computer Organization and Architecture,10,3,1,77.11792420185785,Postgraduate,Male,9.772727272727273
861,Student_861,Microprocessor and Microcontroller,10,5,2,77.11792420185785,Postgraduate,Male,9.772727272727273
861,Student_861,Economics for Engineers,10,5,2,77.11792420185785,Postgraduate,Male,9.772727272727273
861,Student_861,Database Management System Laboratory,10,4,0,77.11792420185785,Postgraduate,Male,9.772727272727273
861,Student_861,Machine Learning Laboratory,9,1,0,77.11792420185785,Postgraduate,Male,9.772727272727273
862,Student_862,Database Management System,8,4,2,75.33937885134964,Postgraduate,Female,9.090909090909092
862,Student_862,Machine Learning,10,4,0,75.33937885134964,Postgraduate,Female,9.090909090909092
862,Student_862,Design and Analysis of Algorithms,10,1,0,75.33937885134964,Postgraduate,Female,9.090909090909092
862,Student_862,Computer Organization and Architecture,9,5,0,75.33937885134964,Postgraduate,Female,9.090909090909092
862,Student_862,Microprocessor and Microcontroller,8,0,2,75.33937885134964,Postgraduate,Female,9.090909090909092
862,Student_862,Economics for Engineers,10,4,2,75.33937885134964,Postgraduate,Female,9.090909090909092
862,Student_862,Database Management System Laboratory,9,0,0,75.33937885134964,Postgraduate,Female,9.090909090909092
862,Student_862,Machine Learning Laboratory,7,1,2,75.33937885134964,Postgraduate,Female,9.090909090909092
863,Student_863,Database Management System,9,4,1,55.67265857431062,High School,Female,8.409090909090908
863,Student_863,Machine Learning,8,0,3,55.67265857431062,High School,Female,8.409090909090908
863,Student_863,Design and Analysis of Algorithms,8,5,1,55.67265857431062,High School,Female,8.409090909090908
863,Student_863,Computer Organization and Architecture,7,3,1,55.67265857431062,High School,Female,8.409090909090908
863,Student_863,Microprocessor and Microcontroller,10,4,1,55.67265857431062,High School,Female,8.409090909090908
863,Student_863,Economics for Engineers,9,0,1,55.67265857431062,High School,Female,8.409090909090908
863,Student_863,Database Management System Laboratory,8,5,3,55.67265857431062,High School,Female,8.409090909090908
863,Student_863,Machine Learning Laboratory,9,3,0,55.67265857431062,High School,Female,8.409090909090908
864,Student_864,Database Management System,8,5,3,72.50081515160471,High School,Female,8.681818181818182
864,Student_864,Machine Learning,10,3,3,72.50081515160471,High School,Female,8.681818181818182
864,Student_864,Design and Analysis of Algorithms,10,3,3,72.50081515160471,High School,Female,8.681818181818182
864,Student_864,Computer Organization and Architecture,7,5,1,72.50081515160471,High School,Female,8.681818181818182
864,Student_864,Microprocessor and Microcontroller,10,0,1,72.50081515160471,High School,Female,8.681818181818182
864,Student_864,Economics for Engineers,7,4,1,72.50081515160471,High School,Female,8.681818181818182
864,Student_864,Database Management System Laboratory,9,3,1,72.50081515160471,High School,Female,8.681818181818182
864,Student_864,Machine Learning Laboratory,9,1,2,72.50081515160471,High School,Female,8.681818181818182
865,Student_865,Database Management System,8,5,3,70.92924526622754,High School,Male,8.545454545454545
865,Student_865,Machine Learning,8,2,3,70.92924526622754,High School,Male,8.545454545454545
865,Student_865,Design and Analysis of Algorithms,8,0,2,70.92924526622754,High School,Male,8.545454545454545
865,Student_865,Computer Organization and Architecture,9,5,3,70.92924526622754,High School,Male,8.545454545454545
865,Student_865,Microprocessor and Microcontroller,9,2,3,70.92924526622754,High School,Male,8.545454545454545
865,Student_865,Economics for Engineers,10,3,3,70.92924526622754,High School,Male,8.545454545454545
865,Student_865,Database Management System Laboratory,6,0,2,70.92924526622754,High School,Male,8.545454545454545
865,Student_865,Machine Learning Laboratory,9,1,3,70.92924526622754,High School,Male,8.545454545454545
866,Student_866,Database Management System,10,3,1,83.7597549663132,Postgraduate,Female,9.409090909090908
866,Student_866,Machine Learning,10,1,0,83.7597549663132,Postgraduate,Female,9.409090909090908
866,Student_866,Design and Analysis of Algorithms,9,2,1,83.7597549663132,Postgraduate,Female,9.409090909090908
866,Student_866,Computer Organization and Architecture,10,1,3,83.7597549663132,Postgraduate,Female,9.409090909090908
866,Student_866,Microprocessor and Microcontroller,10,3,1,83.7597549663132,Postgraduate,Female,9.409090909090908
866,Student_866,Economics for Engineers,9,4,3,83.7597549663132,Postgraduate,Female,9.409090909090908
866,Student_866,Database Management System Laboratory,6,4,2,83.7597549663132,Postgraduate,Female,9.409090909090908
866,Student_866,Machine Learning Laboratory,8,2,3,83.7597549663132,Postgraduate,Female,9.409090909090908
867,Student_867,Database Management System,10,1,3,83.78205565436645,Postgraduate,Male,9.090909090909092
867,Student_867,Machine Learning,10,0,2,83.78205565436645,Postgraduate,Male,9.090909090909092
867,Student_867,Design and Analysis of Algorithms,5,1,1,83.78205565436645,Postgraduate,Male,9.090909090909092
867,Student_867,Computer Organization and Architecture,10,2,2,83.78205565436645,Postgraduate,Male,9.090909090909092
867,Student_867,Microprocessor and Microcontroller,10,0,3,83.78205565436645,Postgraduate,Male,9.090909090909092
867,Student_867,Economics for Engineers,10,4,0,83.78205565436645,Postgraduate,Male,9.090909090909092
867,Student_867,Database Management System Laboratory,10,0,0,83.78205565436645,Postgraduate,Male,9.090909090909092
867,Student_867,Machine Learning Laboratory,10,4,1,83.78205565436645,Postgraduate,Male,9.090909090909092
868,Student_868,Database Management System,8,2,1,83.39247845390595,Postgraduate,Female,9.090909090909092
868,Student_868,Machine Learning,10,4,0,83.39247845390595,Postgraduate,Female,9.090909090909092
868,Student_868,Design and Analysis of Algorithms,8,0,0,83.39247845390595,Postgraduate,Female,9.090909090909092
868,Student_868,Computer Organization and Architecture,10,3,2,83.39247845390595,Postgraduate,Female,9.090909090909092
868,Student_868,Microprocessor and Microcontroller,9,2,3,83.39247845390595,Postgraduate,Female,9.090909090909092
868,Student_868,Economics for Engineers,10,5,1,83.39247845390595,Postgraduate,Female,9.090909090909092
868,Student_868,Database Management System Laboratory,9,5,2,83.39247845390595,Postgraduate,Female,9.090909090909092
868,Student_868,Machine Learning Laboratory,8,0,2,83.39247845390595,Postgraduate,Female,9.090909090909092
869,Student_869,Database Management System,10,3,0,80.20560795843869,Graduate,Male,9.454545454545455
869,Student_869,Machine Learning,9,4,2,80.20560795843869,Graduate,Male,9.454545454545455
869,Student_869,Design and Analysis of Algorithms,9,4,2,80.20560795843869,Graduate,Male,9.454545454545455
869,Student_869,Computer Organization and Architecture,10,1,0,80.20560795843869,Graduate,Male,9.454545454545455
869,Student_869,Microprocessor and Microcontroller,10,1,1,80.20560795843869,Graduate,Male,9.454545454545455
869,Student_869,Economics for Engineers,9,2,2,80.20560795843869,Graduate,Male,9.454545454545455
869,Student_869,Database Management System Laboratory,10,1,3,80.20560795843869,Graduate,Male,9.454545454545455
869,Student_869,Machine Learning Laboratory,8,5,0,80.20560795843869,Graduate,Male,9.454545454545455
870,Student_870,Database Management System,7,4,2,74.60483457768439,High School,Female,8.454545454545455
870,Student_870,Machine Learning,5,0,1,74.60483457768439,High School,Female,8.454545454545455
870,Student_870,Design and Analysis of Algorithms,10,3,0,74.60483457768439,High School,Female,8.454545454545455
870,Student_870,Computer Organization and Architecture,8,1,3,74.60483457768439,High School,Female,8.454545454545455
870,Student_870,Microprocessor and Microcontroller,10,1,1,74.60483457768439,High School,Female,8.454545454545455
870,Student_870,Economics for Engineers,10,0,1,74.60483457768439,High School,Female,8.454545454545455
870,Student_870,Database Management System Laboratory,8,4,0,74.60483457768439,High School,Female,8.454545454545455
870,Student_870,Machine Learning Laboratory,10,2,0,74.60483457768439,High School,Female,8.454545454545455
871,Student_871,Database Management System,9,5,2,79.92323063912342,High School,Male,8.681818181818182
871,Student_871,Machine Learning,9,3,2,79.92323063912342,High School,Male,8.681818181818182
871,Student_871,Design and Analysis of Algorithms,9,2,0,79.92323063912342,High School,Male,8.681818181818182
871,Student_871,Computer Organization and Architecture,8,0,2,79.92323063912342,High School,Male,8.681818181818182
871,Student_871,Microprocessor and Microcontroller,8,3,0,79.92323063912342,High School,Male,8.681818181818182
871,Student_871,Economics for Engineers,9,0,1,79.92323063912342,High School,Male,8.681818181818182
871,Student_871,Database Management System Laboratory,10,4,1,79.92323063912342,High School,Male,8.681818181818182
871,Student_871,Machine Learning Laboratory,8,1,1,79.92323063912342,High School,Male,8.681818181818182
872,Student_872,Database Management System,7,2,1,99.06525868582209,Postgraduate,Female,8.045454545454545
872,Student_872,Machine Learning,6,2,1,99.06525868582209,Postgraduate,Female,8.045454545454545
872,Student_872,Design and Analysis of Algorithms,6,2,2,99.06525868582209,Postgraduate,Female,8.045454545454545
872,Student_872,Computer Organization and Architecture,9,3,0,99.06525868582209,Postgraduate,Female,8.045454545454545
872,Student_872,Microprocessor and Microcontroller,10,1,0,99.06525868582209,Postgraduate,Female,8.045454545454545
872,Student_872,Economics for Engineers,10,1,2,99.06525868582209,Postgraduate,Female,8.045454545454545
872,Student_872,Database Management System Laboratory,10,3,0,99.06525868582209,Postgraduate,Female,8.045454545454545
872,Student_872,Machine Learning Laboratory,8,5,2,99.06525868582209,Postgraduate,Female,8.045454545454545
873,Student_873,Database Management System,10,3,2,82.78678146210554,Graduate,Female,9.681818181818182
873,Student_873,Machine Learning,10,5,3,82.78678146210554,Graduate,Female,9.681818181818182
873,Student_873,Design and Analysis of Algorithms,10,4,0,82.78678146210554,Graduate,Female,9.681818181818182
873,Student_873,Computer Organization and Architecture,10,3,2,82.78678146210554,Graduate,Female,9.681818181818182
873,Student_873,Microprocessor and Microcontroller,9,4,1,82.78678146210554,Graduate,Female,9.681818181818182
873,Student_873,Economics for Engineers,10,2,3,82.78678146210554,Graduate,Female,9.681818181818182
873,Student_873,Database Management System Laboratory,10,1,3,82.78678146210554,Graduate,Female,9.681818181818182
873,Student_873,Machine Learning Laboratory,6,2,1,82.78678146210554,Graduate,Female,9.681818181818182
874,Student_874,Database Management System,8,2,1,71.10400150518211,Graduate,Female,8.818181818181818
874,Student_874,Machine Learning,10,3,2,71.10400150518211,Graduate,Female,8.818181818181818
874,Student_874,Design and Analysis of Algorithms,9,3,2,71.10400150518211,Graduate,Female,8.818181818181818
874,Student_874,Computer Organization and Architecture,10,4,0,71.10400150518211,Graduate,Female,8.818181818181818
874,Student_874,Microprocessor and Microcontroller,8,0,2,71.10400150518211,Graduate,Female,8.818181818181818
874,Student_874,Economics for Engineers,7,5,1,71.10400150518211,Graduate,Female,8.818181818181818
874,Student_874,Database Management System Laboratory,10,4,2,71.10400150518211,Graduate,Female,8.818181818181818
874,Student_874,Machine Learning Laboratory,9,2,0,71.10400150518211,Graduate,Female,8.818181818181818
875,Student_875,Database Management System,7,3,2,87.64171274092641,High School,Male,9.227272727272727
875,Student_875,Machine Learning,9,1,0,87.64171274092641,High School,Male,9.227272727272727
875,Student_875,Design and Analysis of Algorithms,10,4,3,87.64171274092641,High School,Male,9.227272727272727
875,Student_875,Computer Organization and Architecture,10,3,1,87.64171274092641,High School,Male,9.227272727272727
875,Student_875,Microprocessor and Microcontroller,10,4,1,87.64171274092641,High School,Male,9.227272727272727
875,Student_875,Economics for Engineers,9,4,0,87.64171274092641,High School,Male,9.227272727272727
875,Student_875,Database Management System Laboratory,9,4,0,87.64171274092641,High School,Male,9.227272727272727
875,Student_875,Machine Learning Laboratory,9,2,1,87.64171274092641,High School,Male,9.227272727272727
876,Student_876,Database Management System,8,3,3,74.49031040781949,High School,Male,8.181818181818182
876,Student_876,Machine Learning,9,5,1,74.49031040781949,High School,Male,8.181818181818182
876,Student_876,Design and Analysis of Algorithms,10,1,0,74.49031040781949,High School,Male,8.181818181818182
876,Student_876,Computer Organization and Architecture,5,5,0,74.49031040781949,High School,Male,8.181818181818182
876,Student_876,Microprocessor and Microcontroller,8,0,2,74.49031040781949,High School,Male,8.181818181818182
876,Student_876,Economics for Engineers,10,0,3,74.49031040781949,High School,Male,8.181818181818182
876,Student_876,Database Management System Laboratory,5,5,3,74.49031040781949,High School,Male,8.181818181818182
876,Student_876,Machine Learning Laboratory,10,4,0,74.49031040781949,High School,Male,8.181818181818182
877,Student_877,Database Management System,10,1,3,81.48801816151575,Graduate,Male,8.954545454545455
877,Student_877,Machine Learning,9,5,0,81.48801816151575,Graduate,Male,8.954545454545455
877,Student_877,Design and Analysis of Algorithms,8,1,3,81.48801816151575,Graduate,Male,8.954545454545455
877,Student_877,Computer Organization and Architecture,9,5,2,81.48801816151575,Graduate,Male,8.954545454545455
877,Student_877,Microprocessor and Microcontroller,8,2,1,81.48801816151575,Graduate,Male,8.954545454545455
877,Student_877,Economics for Engineers,10,0,2,81.48801816151575,Graduate,Male,8.954545454545455
877,Student_877,Database Management System Laboratory,10,4,3,81.48801816151575,Graduate,Male,8.954545454545455
877,Student_877,Machine Learning Laboratory,8,5,0,81.48801816151575,Graduate,Male,8.954545454545455
878,Student_878,Database Management System,8,1,0,87.03958965010234,High School,Male,8.636363636363637
878,Student_878,Machine Learning,10,4,1,87.03958965010234,High School,Male,8.636363636363637
878,Student_878,Design and Analysis of Algorithms,10,0,2,87.03958965010234,High School,Male,8.636363636363637
878,Student_878,Computer Organization and Architecture,10,1,0,87.03958965010234,High School,Male,8.636363636363637
878,Student_878,Microprocessor and Microcontroller,6,1,3,87.03958965010234,High School,Male,8.636363636363637
878,Student_878,Economics for Engineers,7,2,1,87.03958965010234,High School,Male,8.636363636363637
878,Student_878,Database Management System Laboratory,7,1,2,87.03958965010234,High School,Male,8.636363636363637
878,Student_878,Machine Learning Laboratory,10,0,2,87.03958965010234,High School,Male,8.636363636363637
879,Student_879,Database Management System,8,1,2,67.47070550388094,Graduate,Male,7.7272727272727275
879,Student_879,Machine Learning,10,2,0,67.47070550388094,Graduate,Male,7.7272727272727275
879,Student_879,Design and Analysis of Algorithms,9,5,2,67.47070550388094,Graduate,Male,7.7272727272727275
879,Student_879,Computer Organization and Architecture,6,1,3,67.47070550388094,Graduate,Male,7.7272727272727275
879,Student_879,Microprocessor and Microcontroller,9,2,0,67.47070550388094,Graduate,Male,7.7272727272727275
879,Student_879,Economics for Engineers,5,2,3,67.47070550388094,Graduate,Male,7.7272727272727275
879,Student_879,Database Management System Laboratory,5,5,2,67.47070550388094,Graduate,Male,7.7272727272727275
879,Student_879,Machine Learning Laboratory,9,2,1,67.47070550388094,Graduate,Male,7.7272727272727275
880,Student_880,Database Management System,6,1,3,79.55922798987048,High School,Male,8.863636363636363
880,Student_880,Machine Learning,10,1,2,79.55922798987048,High School,Male,8.863636363636363
880,Student_880,Design and Analysis of Algorithms,9,3,0,79.55922798987048,High School,Male,8.863636363636363
880,Student_880,Computer Organization and Architecture,10,0,2,79.55922798987048,High School,Male,8.863636363636363
880,Student_880,Microprocessor and Microcontroller,7,2,1,79.55922798987048,High School,Male,8.863636363636363
880,Student_880,Economics for Engineers,10,2,2,79.55922798987048,High School,Male,8.863636363636363
880,Student_880,Database Management System Laboratory,10,2,3,79.55922798987048,High School,Male,8.863636363636363
880,Student_880,Machine Learning Laboratory,10,3,0,79.55922798987048,High School,Male,8.863636363636363
881,Student_881,Database Management System,10,5,3,72.36610312187862,High School,Female,8.454545454545455
881,Student_881,Machine Learning,8,3,3,72.36610312187862,High School,Female,8.454545454545455
881,Student_881,Design and Analysis of Algorithms,9,4,0,72.36610312187862,High School,Female,8.454545454545455
881,Student_881,Computer Organization and Architecture,8,3,3,72.36610312187862,High School,Female,8.454545454545455
881,Student_881,Microprocessor and Microcontroller,10,5,1,72.36610312187862,High School,Female,8.454545454545455
881,Student_881,Economics for Engineers,6,1,0,72.36610312187862,High School,Female,8.454545454545455
881,Student_881,Database Management System Laboratory,8,0,3,72.36610312187862,High School,Female,8.454545454545455
881,Student_881,Machine Learning Laboratory,8,4,0,72.36610312187862,High School,Female,8.454545454545455
882,Student_882,Database Management System,7,4,1,72.0019880235068,Graduate,Male,8.090909090909092
882,Student_882,Machine Learning,10,2,1,72.0019880235068,Graduate,Male,8.090909090909092
882,Student_882,Design and Analysis of Algorithms,6,2,2,72.0019880235068,Graduate,Male,8.090909090909092
882,Student_882,Computer Organization and Architecture,10,5,2,72.0019880235068,Graduate,Male,8.090909090909092
882,Student_882,Microprocessor and Microcontroller,10,1,1,72.0019880235068,Graduate,Male,8.090909090909092
882,Student_882,Economics for Engineers,5,1,2,72.0019880235068,Graduate,Male,8.090909090909092
882,Student_882,Database Management System Laboratory,10,1,3,72.0019880235068,Graduate,Male,8.090909090909092
882,Student_882,Machine Learning Laboratory,8,0,0,72.0019880235068,Graduate,Male,8.090909090909092
883,Student_883,Database Management System,10,1,2,75.85053220823488,High School,Male,7.545454545454546
883,Student_883,Machine Learning,10,1,0,75.85053220823488,High School,Male,7.545454545454546
883,Student_883,Design and Analysis of Algorithms,7,3,3,75.85053220823488,High School,Male,7.545454545454546
883,Student_883,Computer Organization and Architecture,5,1,3,75.85053220823488,High School,Male,7.545454545454546
883,Student_883,Microprocessor and Microcontroller,6,2,1,75.85053220823488,High School,Male,7.545454545454546
883,Student_883,Economics for Engineers,8,3,3,75.85053220823488,High School,Male,7.545454545454546
883,Student_883,Database Management System Laboratory,10,0,0,75.85053220823488,High School,Male,7.545454545454546
883,Student_883,Machine Learning Laboratory,6,1,0,75.85053220823488,High School,Male,7.545454545454546
884,Student_884,Database Management System,10,5,3,77.93155555999694,High School,Male,9.227272727272727
884,Student_884,Machine Learning,7,5,1,77.93155555999694,High School,Male,9.227272727272727
884,Student_884,Design and Analysis of Algorithms,10,3,2,77.93155555999694,High School,Male,9.227272727272727
884,Student_884,Computer Organization and Architecture,10,1,2,77.93155555999694,High School,Male,9.227272727272727
884,Student_884,Microprocessor and Microcontroller,8,3,0,77.93155555999694,High School,Male,9.227272727272727
884,Student_884,Economics for Engineers,10,1,1,77.93155555999694,High School,Male,9.227272727272727
884,Student_884,Database Management System Laboratory,8,0,1,77.93155555999694,High School,Male,9.227272727272727
884,Student_884,Machine Learning Laboratory,10,3,1,77.93155555999694,High School,Male,9.227272727272727
885,Student_885,Database Management System,10,4,3,61.54372081671853,Postgraduate,Female,9.181818181818182
